draw,status,binding_bounds,urea_export
1916,OPTIMAL,v2:upper,60.78719410965952
1917,OPTIMAL,v2:upper,71.27869118268853
1918,OPTIMAL,v2:upper,125.57442052704425
1919,OPTIMAL,v1:upper,79.9757824425068
1920,OPTIMAL,v2:upper,110.41683979904901
1921,OPTIMAL,v2:upper,14.427262362598462
1922,OPTIMAL,v2:upper,127.98838606306661
1923,OPTIMAL,v2:upper,331.2027764676022
1924,OPTIMAL,v2:upper,88.98304765954408
1925,OPTIMAL,v2:upper,134.41969315633858
1926,OPTIMAL,v2:upper,170.05280637154348
1927,OPTIMAL,v2:upper,93.98616635486269
1928,OPTIMAL,v2:upper,179.57092257007784
1929,OPTIMAL,v2:upper,97.19596713480455
1930,OPTIMAL,v2:upper,32.8929578232768
1931,OPTIMAL,v2:upper,129.59767105016627
1932,OPTIMAL,v2:upper,527.5247646165567
1933,OPTIMAL,v2:upper,76.31169729805795
1934,OPTIMAL,v2:upper,577.9329138322956
1935,OPTIMAL,v2:upper,21.93382069533376
1936,OPTIMAL,v2:upper,179.96001020754807
1937,OPTIMAL,v1:upper,183.97692057027112
1938,OPTIMAL,v2:upper,98.97497211327031
1939,OPTIMAL,v2:upper,242.13123001890705
1940,OPTIMAL,v2:upper,156.01167415180834
1941,OPTIMAL,v2:upper,165.09707895998807
1942,OPTIMAL,v1:upper,108.41453259702435
1943,OPTIMAL,v2:upper,63.86848195563071
1944,OPTIMAL,v2:upper,58.55768582363657
1945,OPTIMAL,v2:upper,185.02311332834935
1946,OPTIMAL,v2:upper,77.54775597531139
1947,OPTIMAL,v2:upper,108.14349677207754
1948,OPTIMAL,v2:upper,29.60437502096256
1949,OPTIMAL,v2:upper,113.32661782147122
1950,OPTIMAL,v1:upper,126.45016942716683
1951,OPTIMAL,v2:upper,300.89200956864016
1952,OPTIMAL,v2:upper,18.381987835120015
1953,OPTIMAL,v2:upper,53.148279809721785
1954,OPTIMAL,v2:upper,80.19982747911277
1955,OPTIMAL,v2:upper,24.28823786264743
1956,OPTIMAL,v2:upper,200.83827847289223
1957,OPTIMAL,v2:upper,156.93910643423325
1958,OPTIMAL,v2:upper,16.503769781000933
1959,OPTIMAL,v2:upper,66.6549641213177
1960,OPTIMAL,v2:upper,83.20781430578995
1961,OPTIMAL,v2:upper,58.33438402754735
1962,OPTIMAL,v2:upper,112.78003657250613
1963,OPTIMAL,v2:upper,72.5112891578941
1964,OPTIMAL,v2:upper,44.113530687612524
1965,OPTIMAL,v2:upper,166.64569606319452
1966,OPTIMAL,v2:upper,100.92134744624016
1967,OPTIMAL,v1:upper,271.07986780500664
1968,OPTIMAL,v2:upper,125.10676147318698
1969,OPTIMAL,v2:upper,80.99087413101965
1970,OPTIMAL,v2:upper,384.55765324805463
1971,OPTIMAL,v2:upper,206.5306153507619
1972,OPTIMAL,v2:upper,186.39658746704623
1973,OPTIMAL,v2:upper,574.8961411209849
1974,OPTIMAL,v2:upper,276.9291219835935
1975,OPTIMAL,v2:upper,116.55673808686319
1976,OPTIMAL,v2:upper,105.61098274437899
1977,OPTIMAL,v2:upper,47.73705983094819
1978,OPTIMAL,v1:upper,446.26393774219343
1979,OPTIMAL,v2:upper,169.78597361531777
1980,OPTIMAL,v1:upper,313.4965687060936
1981,OPTIMAL,v2:upper,219.54130619694726
1982,OPTIMAL,v2:upper,113.00919145362994
1983,OPTIMAL,v2:upper,70.67275273732825
1984,OPTIMAL,v2:upper,143.33139750585272
1985,OPTIMAL,v2:upper,23.930156446056902
1986,OPTIMAL,v2:upper,59.73270659111503
1987,OPTIMAL,v2:upper,9.569552498020466
1988,OPTIMAL,v2:upper,189.8044711574957
1989,OPTIMAL,v2:upper,60.388019467292686
1990,OPTIMAL,v2:upper,51.599125837517946
1991,OPTIMAL,v2:upper,34.256928269608224
1992,OPTIMAL,v2:upper,701.6396412888105
1993,OPTIMAL,v2:upper,555.9648581164324
1994,OPTIMAL,v2:upper,219.8955468143259
1995,OPTIMAL,v2:upper,291.15393223770576
1996,OPTIMAL,v2:upper,32.679919071670945
1997,OPTIMAL,v2:upper,85.75067984663988
1998,OPTIMAL,v2:upper,36.08552139441654
1999,OPTIMAL,v2:upper,157.25129087302733
2000,OPTIMAL,v2:upper,23.480711477617948
2001,OPTIMAL,v2:upper,55.39833992653203
2002,OPTIMAL,v2:upper,534.4413157854481
2003,OPTIMAL,v2:upper,72.11393897300499
2004,OPTIMAL,v2:upper,419.7308648498395
2005,OPTIMAL,v2:upper,49.10715128254328
2006,OPTIMAL,v2:upper,116.08547034704841
2007,OPTIMAL,v1:upper,154.68769206903806
2008,OPTIMAL,v2:upper,116.2939844809876
2009,OPTIMAL,v2:upper,818.1843035997989
2010,OPTIMAL,v2:upper,50.94314889824257
2011,OPTIMAL,v2:upper,106.57965995123702
2012,OPTIMAL,v2:upper,118.63875493508723
2013,OPTIMAL,v2:upper,21.96380551980242
2014,OPTIMAL,v2:upper,221.9610393853384
2015,OPTIMAL,v1:upper,554.2868354394963
2016,OPTIMAL,v2:upper,75.470801117699
2017,OPTIMAL,v2:upper,145.20207870888095
2018,OPTIMAL,v2:upper,222.2361180776715
2019,OPTIMAL,v2:upper,121.38922647800106
2020,OPTIMAL,v2:upper,67.71416081292787
2021,OPTIMAL,v2:upper,46.96318420333779
2022,OPTIMAL,v2:upper,89.19212931169523
2023,OPTIMAL,v2:upper,103.16422471537827
2024,OPTIMAL,v2:upper,283.19154901698624
2025,OPTIMAL,v2:upper,104.239730286008
2026,OPTIMAL,v2:upper,136.15410276745308
2027,OPTIMAL,v2:upper,6.33802892923238
2028,OPTIMAL,v1:upper,300.9313430818939
2029,OPTIMAL,v2:upper,282.38286511015326
2030,OPTIMAL,v1:upper,89.37330314421192
2031,OPTIMAL,v2:upper,159.84839957334412
2032,OPTIMAL,v2:upper,112.20259462175305
2033,OPTIMAL,v2:upper,201.66246780403355
2034,OPTIMAL,v2:upper,52.38986799090814
2035,OPTIMAL,v1:upper,572.5764144158378
2036,OPTIMAL,v2:upper,24.2616254082737
2037,OPTIMAL,v2:upper,91.32658294918504
2038,OPTIMAL,v2:upper,27.599944464464325
2039,OPTIMAL,v2:upper,92.67942329244056
2040,OPTIMAL,v2:upper,224.19943770390628
2041,OPTIMAL,v2:upper,75.95707043917596
2042,OPTIMAL,v2:upper,82.07548431749905
2043,OPTIMAL,v2:upper,181.65981148998424
2044,OPTIMAL,v2:upper,83.63822166461848
2045,OPTIMAL,v2:upper,919.4600359266874
2046,OPTIMAL,v2:upper,263.34907216336546
2047,OPTIMAL,v2:upper,66.18396524747575
2048,OPTIMAL,v2:upper,182.36904080607343
2049,OPTIMAL,v2:upper,328.5718719308431
2050,OPTIMAL,v2:upper,198.04628158697338
2051,OPTIMAL,v2:upper,164.9832916911303
2052,OPTIMAL,v2:upper,294.96958164351014
2053,OPTIMAL,v2:upper,33.75499701605825
2054,OPTIMAL,v2:upper,48.55006271181538
2055,OPTIMAL,v2:upper,24.297196670031873
2056,OPTIMAL,v2:upper,117.40940212068251
2057,OPTIMAL,v1:upper,293.57632042927077
2058,OPTIMAL,v2:upper,51.972315741579514
2059,OPTIMAL,v2:upper,92.98415921480158
2060,OPTIMAL,v2:upper,456.1513143337016
2061,OPTIMAL,v2:upper,36.106998517992544
2062,OPTIMAL,v2:upper,56.49266512011362
2063,OPTIMAL,v2:upper,167.3804275203467
2064,OPTIMAL,v2:upper,80.781370452318
2065,OPTIMAL,v2:upper,227.13483681700592
2066,OPTIMAL,v2:upper,288.1333217350308
2067,OPTIMAL,v2:upper,114.75827533302221
2068,OPTIMAL,v2:upper,70.31677483512786
2069,OPTIMAL,v2:upper,54.89745093121146
2070,OPTIMAL,v2:upper,122.1727682070948
2071,OPTIMAL,v2:upper,32.74550011644472
2072,OPTIMAL,v2:upper,38.04362147745789
2073,OPTIMAL,v2:upper,216.17159887725106
2074,OPTIMAL,v1:upper,41.48283373132866
2075,OPTIMAL,v2:upper,178.3064253334319
2076,OPTIMAL,v2:upper,875.9575955649598
2077,OPTIMAL,v2:upper,488.42881265498124
2078,OPTIMAL,v2:upper,56.71400136326588
2079,OPTIMAL,v2:upper,74.24208663801012
2080,OPTIMAL,v2:upper,16.101184910532883
2081,OPTIMAL,v2:upper,94.5008153131383
2082,OPTIMAL,v2:upper,292.36865859836035
2083,OPTIMAL,v2:upper,29.148859845523397
2084,OPTIMAL,v2:upper,202.0635933973766
2085,OPTIMAL,v2:upper,236.04894570868439
2086,OPTIMAL,v1:upper,191.334454011211
2087,OPTIMAL,v2:upper,706.8810781782253
2088,OPTIMAL,v2:upper,42.950919276053106
2089,OPTIMAL,v2:upper,81.89130770677438
2090,OPTIMAL,v2:upper,248.95751238534586
2091,OPTIMAL,v2:upper,253.34598720696667
2092,OPTIMAL,v2:upper,102.05202831032945
2093,OPTIMAL,v2:upper,179.46760514389146
2094,OPTIMAL,v2:upper,294.82653584659494
2095,OPTIMAL,v2:upper,61.96750998282749
2096,OPTIMAL,v2:upper,100.72227249640581
2097,OPTIMAL,v2:upper,143.51277564479267
2098,OPTIMAL,v2:upper,62.17507939470656
2099,OPTIMAL,v2:upper,51.271024013279614
2100,OPTIMAL,v1:upper,68.31461166995624
2101,OPTIMAL,v2:upper,186.39532777131637
2102,OPTIMAL,v2:upper,195.37230634615017
2103,OPTIMAL,v2:upper,164.8408700779863
2104,OPTIMAL,v2:upper,144.2799942373246
2105,OPTIMAL,v2:upper,234.62178439449997
2106,OPTIMAL,v2:upper,79.67183392296707
2107,OPTIMAL,v2:upper,156.62625692247786
2108,OPTIMAL,v2:upper,38.66889681386082
2109,OPTIMAL,v2:upper,103.98389488407301
2110,OPTIMAL,v2:upper,140.06623518220613
2111,OPTIMAL,v1:upper,85.62185195864028
2112,OPTIMAL,v2:upper,149.4418487779924
2113,OPTIMAL,v1:upper,252.45493143945006
2114,OPTIMAL,v2:upper,33.20790440997422
2115,OPTIMAL,v2:upper,37.441094959502315
2116,OPTIMAL,v2:upper,262.7925961712163
2117,OPTIMAL,v2:upper,26.476403890233467
2118,OPTIMAL,v2:upper,74.74985581586132
2119,OPTIMAL,v2:upper,100.0281344839882
2120,OPTIMAL,v2:upper,31.827217111738648
2121,OPTIMAL,v2:upper,42.011244053316666
2122,OPTIMAL,v1:upper,152.77122939941862
2123,OPTIMAL,v2:upper,101.33179051081841
2124,OPTIMAL,v2:upper,156.3705653910819
2125,OPTIMAL,v2:upper,72.2000261573803
2126,OPTIMAL,v2:upper,26.00359165471505
2127,OPTIMAL,v2:upper,83.33143081307267
2128,OPTIMAL,v2:upper,417.0174825143651
2129,OPTIMAL,v2:upper,126.3972967428002
2130,OPTIMAL,v2:upper,160.33156592731126
2131,OPTIMAL,v2:upper,115.62513995279264
2132,OPTIMAL,v1:upper,71.74329185755163
2133,OPTIMAL,v2:upper,157.40310004658303
2134,OPTIMAL,v2:upper,335.85275819327535
2135,OPTIMAL,v2:upper,271.4765563585478
2136,OPTIMAL,v1:upper,30.2632946088038
2137,OPTIMAL,v2:upper,20.812488710209884
2138,OPTIMAL,v2:upper,113.09396507747613
2139,OPTIMAL,v2:upper,135.54123598941874
2140,OPTIMAL,v2:upper,122.86008218700647
2141,OPTIMAL,v2:upper,11.903417885231573
2142,OPTIMAL,v2:upper,179.5306072063915
2143,OPTIMAL,v2:upper,56.006649068791404
2144,OPTIMAL,v2:upper,52.576091064910806
2145,OPTIMAL,v2:upper,251.83839384930005
2146,OPTIMAL,v2:upper,42.62262624087295
2147,OPTIMAL,v2:upper,62.49885912458794
2148,OPTIMAL,v2:upper,348.5314542965995
2149,OPTIMAL,v2:upper,96.11400027534161
2150,OPTIMAL,v2:upper,136.41637716701777
2151,OPTIMAL,v2:upper,117.35971131511967
2152,OPTIMAL,v2:upper,54.06411596404005
2153,OPTIMAL,v2:upper,274.39053519703504
2154,OPTIMAL,v2:upper,102.37381613247913
2155,OPTIMAL,v1:upper,151.17837355542056
2156,OPTIMAL,v2:upper,76.8651655637191
2157,OPTIMAL,v2:upper,18.61915493537463
2158,OPTIMAL,v2:upper,388.547125995656
2159,OPTIMAL,v1:upper,45.90298038815461
2160,OPTIMAL,v2:upper,65.06049285550563
2161,OPTIMAL,v2:upper,177.1371975483655
2162,OPTIMAL,v2:upper,280.53090052654824
2163,OPTIMAL,v2:upper,95.75007423981558
2164,OPTIMAL,v2:upper,566.3447018513775
2165,OPTIMAL,v2:upper,18.87757372613888
2166,OPTIMAL,v2:upper,324.7707969429542
2167,OPTIMAL,v2:upper,84.62838237943313
2168,OPTIMAL,v2:upper,64.8958637873456
2169,OPTIMAL,v2:upper,568.7438234926475
2170,OPTIMAL,v2:upper,236.5201510806989
2171,OPTIMAL,v2:upper,148.1808688246079
2172,OPTIMAL,v2:upper,122.17642532799276
2173,OPTIMAL,v2:upper,79.41387991936865
2174,OPTIMAL,v2:upper,417.9266830813039
2175,OPTIMAL,v2:upper,16.677342116709696
2176,OPTIMAL,v2:upper,245.14184454239157
2177,OPTIMAL,v2:upper,98.35664959385802
2178,OPTIMAL,v2:upper,132.1544637456177
2179,OPTIMAL,v2:upper,394.5373079598277
2180,OPTIMAL,v2:upper,42.29931184035499
2181,OPTIMAL,v2:upper,465.24327543823927
2182,OPTIMAL,v2:upper,10.034610436933
2183,OPTIMAL,v2:upper,59.58130919269926
2184,OPTIMAL,v2:upper,128.02748342029525
2185,OPTIMAL,v1:upper,338.90433276022
2186,OPTIMAL,v1:upper,180.13088219126877
2187,OPTIMAL,v1:upper,137.81624747207962
2188,OPTIMAL,v2:upper,70.96154468444823
2189,OPTIMAL,v2:upper,69.10897714913189
2190,OPTIMAL,v2:upper,46.613722617039286
2191,OPTIMAL,v1:upper,303.4632214366938
2192,OPTIMAL,v2:upper,97.51840855204159
2193,OPTIMAL,v2:upper,71.44872445447274
2194,OPTIMAL,v2:upper,49.97619638152796
2195,OPTIMAL,v2:upper,85.32994934416853
2196,OPTIMAL,v2:upper,35.477450601613334
2197,OPTIMAL,v1:upper,210.9625206058759
2198,OPTIMAL,v2:upper,26.41572756247332
2199,OPTIMAL,v2:upper,243.35160773563652
2200,OPTIMAL,v2:upper,51.99896440299495
2201,OPTIMAL,v2:upper,17.146399411607902
2202,OPTIMAL,v2:upper,94.59056126675449
2203,OPTIMAL,v2:upper,489.8307600479687
2204,OPTIMAL,v2:upper,69.35390468847811
2205,OPTIMAL,v2:upper,491.45671872694317
2206,OPTIMAL,v1:upper,255.76224048751888
2207,OPTIMAL,v2:upper,252.10699134459372
2208,OPTIMAL,v2:upper,242.58316571165864
2209,OPTIMAL,v2:upper,73.60643736604118
2210,OPTIMAL,v2:upper,106.2414359945253
2211,OPTIMAL,v2:upper,212.53142313075065
2212,OPTIMAL,v2:upper,167.242402213056
2213,OPTIMAL,v2:upper,151.23928987895226
2214,OPTIMAL,v2:upper,85.36014464954788
2215,OPTIMAL,v2:upper,480.01312476632955
2216,OPTIMAL,v2:upper,256.77611578344965
2217,OPTIMAL,v2:upper,95.67561035745926
2218,OPTIMAL,v2:upper,36.70585011059286
2219,OPTIMAL,v2:upper,228.55000161197592
2220,OPTIMAL,v2:upper,385.9662614794923
2221,OPTIMAL,v2:upper,206.62364038436516
2222,OPTIMAL,v2:upper,52.63632083708757
2223,OPTIMAL,v2:upper,92.19745248051882
2224,OPTIMAL,v2:upper,82.42668173065398
2225,OPTIMAL,v2:upper,91.11302247129537
2226,OPTIMAL,v2:upper,80.26707873994738
2227,OPTIMAL,v2:upper,291.49485760980815
2228,OPTIMAL,v2:upper,45.33569758416656
2229,OPTIMAL,v2:upper,74.1462866493613
2230,OPTIMAL,v2:upper,141.21643358520535
2231,OPTIMAL,v2:upper,140.75258585900858
2232,OPTIMAL,v1:upper,103.94680265825951
2233,OPTIMAL,v2:upper,103.20614412079189
2234,OPTIMAL,v2:upper,31.87237480407521
2235,OPTIMAL,v2:upper,71.72845400177667
2236,OPTIMAL,v2:upper,89.49381294346807
2237,OPTIMAL,v2:upper,89.86558401303635
2238,OPTIMAL,v2:upper,145.49115945724716
2239,OPTIMAL,v2:upper,210.16329765719416
2240,OPTIMAL,v2:upper,254.9770261667462
2241,OPTIMAL,v2:upper,131.12083632004877
2242,OPTIMAL,v2:upper,33.40292180597496
2243,OPTIMAL,v2:upper,60.30589221060642
2244,OPTIMAL,v2:upper,100.07597930660565
2245,OPTIMAL,v2:upper,164.3794883447029
2246,OPTIMAL,v1:upper,72.07937161859749
2247,OPTIMAL,v2:upper,464.27793544839085
2248,OPTIMAL,v1:upper,41.80941067932946
2249,OPTIMAL,v2:upper,64.77464350112507
2250,OPTIMAL,v2:upper,184.61262266791826
2251,OPTIMAL,v2:upper,291.84507244761585
2252,OPTIMAL,v2:upper,23.23067298594245
2253,OPTIMAL,v2:upper,108.3069815580671
2254,OPTIMAL,v2:upper,195.03314390890043
2255,OPTIMAL,v2:upper,413.6348112148959
2256,OPTIMAL,v2:upper,84.4895440759724
2257,OPTIMAL,v2:upper,46.160187038786304
2258,OPTIMAL,v2:upper,52.44062996445244
2259,OPTIMAL,v2:upper,149.5501522274501
2260,OPTIMAL,v2:upper,35.84166684065293
2261,OPTIMAL,v2:upper,120.049966157118
2262,OPTIMAL,v2:upper,52.28658756263007
2263,OPTIMAL,v2:upper,128.8130394633266
2264,OPTIMAL,v2:upper,58.86334259862952
2265,OPTIMAL,v2:upper,136.06742408770646
2266,OPTIMAL,v2:upper,87.56741850532208
2267,OPTIMAL,v2:upper,210.57888865496855
2268,OPTIMAL,v2:upper,90.2678388511007
2269,OPTIMAL,v2:upper,75.51362599547156
2270,OPTIMAL,v2:upper,61.309549847182794
2271,OPTIMAL,v1:upper,149.30907870347843
2272,OPTIMAL,v2:upper,22.084624223031707
2273,OPTIMAL,v2:upper,311.98281785364816
2274,OPTIMAL,v2:upper,71.1296520968131
2275,OPTIMAL,v2:upper,33.92957663732136
2276,OPTIMAL,v2:upper,186.38058389664815
2277,OPTIMAL,v2:upper,629.1326677890555
2278,OPTIMAL,v2:upper,85.18682894412422
2279,OPTIMAL,v2:upper,232.00103293126128
2280,OPTIMAL,v1:upper,478.1293017408117
2281,OPTIMAL,v2:upper,47.24969722079436
2282,OPTIMAL,v2:upper,186.64899228236666
2283,OPTIMAL,v2:upper,51.51344239909461
2284,OPTIMAL,v2:upper,16.743339421234367
2285,OPTIMAL,v2:upper,33.63188466484006
2286,OPTIMAL,v2:upper,82.59326488112404
2287,OPTIMAL,v1:upper,189.0188893034448
2288,OPTIMAL,v2:upper,51.72844912213499
2289,OPTIMAL,v2:upper,170.1477838955436
2290,OPTIMAL,v2:upper,60.21473340146336
2291,OPTIMAL,v2:upper,127.31196616706998
2292,OPTIMAL,v2:upper,236.48147993659887
2293,OPTIMAL,v1:upper,133.44073193578944
2294,OPTIMAL,v2:upper,52.25831814109971
2295,OPTIMAL,v2:upper,77.51494983602694
2296,OPTIMAL,v1:upper,134.17126527564642
2297,OPTIMAL,v2:upper,374.8821566779214
2298,OPTIMAL,v2:upper,126.32606692202931
2299,OPTIMAL,v2:upper,152.5696117814905
2300,OPTIMAL,v2:upper,329.7409207576609
2301,OPTIMAL,v2:upper,75.1056809753118
2302,OPTIMAL,v1:upper,65.22254649282469
2303,OPTIMAL,v2:upper,239.6207400733095
2304,OPTIMAL,v2:upper,320.45764769988
2305,OPTIMAL,v2:upper,186.20772531572885
2306,OPTIMAL,v2:upper,76.12324110985128
2307,OPTIMAL,v2:upper,112.67404275135198
2308,OPTIMAL,v2:upper,155.41469823783206
2309,OPTIMAL,v2:upper,105.51932223781101
2310,OPTIMAL,v2:upper,542.4245978130841
2311,OPTIMAL,v2:upper,61.727429198558426
2312,OPTIMAL,v2:upper,90.68629440893473
2313,OPTIMAL,v2:upper,9.096703550115027
2314,OPTIMAL,v1:upper,425.47407876516826
2315,OPTIMAL,v2:upper,467.5930697595124
2316,OPTIMAL,v2:upper,73.32057187355561
2317,OPTIMAL,v2:upper,356.37267015383134
2318,OPTIMAL,v1:upper,187.14315822825927
2319,OPTIMAL,v2:upper,132.92099001755994
2320,OPTIMAL,v1:upper,312.52438135075585
2321,OPTIMAL,v2:upper,40.11318731177899
2322,OPTIMAL,v1:upper,53.51952013523136
2323,OPTIMAL,v2:upper,52.94022858875405
2324,OPTIMAL,v2:upper,112.00108115499945
2325,OPTIMAL,v2:upper,42.077804464151846
2326,OPTIMAL,v1:upper,60.62444420281545
2327,OPTIMAL,v2:upper,41.65100136777451
2328,OPTIMAL,v2:upper,107.05956376796192
2329,OPTIMAL,v2:upper,133.0882964250902
2330,OPTIMAL,v2:upper,191.25999422274086
2331,OPTIMAL,v2:upper,172.73401199359608
2332,OPTIMAL,v2:upper,146.36671024534374
2333,OPTIMAL,v2:upper,296.69358387619104
2334,OPTIMAL,v2:upper,333.88082485510796
2335,OPTIMAL,v2:upper,12.959824813495292
2336,OPTIMAL,v2:upper,142.19752740615138
2337,OPTIMAL,v2:upper,24.58321971455056
2338,OPTIMAL,v2:upper,16.837135001244402
2339,OPTIMAL,v2:upper,146.94258151370772
2340,OPTIMAL,v2:upper,70.16060797867232
2341,OPTIMAL,v2:upper,38.67238690750708
2342,OPTIMAL,v2:upper,68.17222362853826
2343,OPTIMAL,v2:upper,159.18867595515272
2344,OPTIMAL,v2:upper,68.91486024123783
2345,OPTIMAL,v2:upper,17.172696186411446
2346,OPTIMAL,v2:upper,338.4431977096573
2347,OPTIMAL,v2:upper,29.273183749953873
2348,OPTIMAL,v2:upper,17.15351591807074
2349,OPTIMAL,v2:upper,260.2720794972473
2350,OPTIMAL,v2:upper,14.777952854725369
2351,OPTIMAL,v2:upper,172.72070710222027
2352,OPTIMAL,v2:upper,85.65870746626945
2353,OPTIMAL,v2:upper,90.87984746850765
2354,OPTIMAL,v2:upper,85.51307052460116
2355,OPTIMAL,v2:upper,76.54976456512071
2356,OPTIMAL,v2:upper,60.26892641138118
2357,OPTIMAL,v1:upper,235.6237377126765
2358,OPTIMAL,v2:upper,354.6454919399245
2359,OPTIMAL,v2:upper,21.19164504768941
2360,OPTIMAL,v2:upper,66.89821323706126
2361,OPTIMAL,v2:upper,28.790467901008512
2362,OPTIMAL,v1:upper,146.1920575086159
2363,OPTIMAL,v2:upper,37.05191426080393
2364,OPTIMAL,v2:upper,15.153005171624317
2365,OPTIMAL,v2:upper,79.35773071638799
2366,OPTIMAL,v2:upper,205.00022573526957
2367,OPTIMAL,v2:upper,226.4431070798918
2368,OPTIMAL,v1:upper,114.71404221661903
2369,OPTIMAL,v2:upper,97.50869773157804
2370,OPTIMAL,v2:upper,254.80535670582998
2371,OPTIMAL,v1:upper,216.11962552348342
2372,OPTIMAL,v1:upper,23.30038261797266
2373,OPTIMAL,v2:upper,247.84969288618365
2374,OPTIMAL,v2:upper,286.95431038677236
2375,OPTIMAL,v2:upper,166.42471935710515
2376,OPTIMAL,v2:upper,136.17864019296016
2377,OPTIMAL,v2:upper,424.65976372498017
2378,OPTIMAL,v1:upper,434.79305508002636
2379,OPTIMAL,v2:upper,124.21463659402949
2380,OPTIMAL,v1:upper,31.828833545019943
2381,OPTIMAL,v2:upper,71.85405039828979
2382,OPTIMAL,v2:upper,360.5865940576114
2383,OPTIMAL,v2:upper,71.39876823032547
2384,OPTIMAL,v1:upper,145.61613989727664
2385,OPTIMAL,v2:upper,26.630117843882505
2386,OPTIMAL,v2:upper,78.72230948198248
2387,OPTIMAL,v2:upper,195.8649027122129
2388,OPTIMAL,v2:upper,105.7515769922214
2389,OPTIMAL,v2:upper,238.8726147843015
2390,OPTIMAL,v2:upper,60.63710726704387
2391,OPTIMAL,v2:upper,370.50972360326875
2392,OPTIMAL,v2:upper,90.51574730617531
2393,OPTIMAL,v2:upper,108.21222701612638
2394,OPTIMAL,v2:upper,213.46397653055874
2395,OPTIMAL,v2:upper,58.69266145754093
2396,OPTIMAL,v2:upper,557.3851574812402
2397,OPTIMAL,v2:upper,125.93182330433544
2398,OPTIMAL,v2:upper,116.37482679976843
2399,OPTIMAL,v2:upper,11.007958410112455
2400,OPTIMAL,v2:upper,138.33337087277627
2401,OPTIMAL,v2:upper,369.8449874533068
2402,OPTIMAL,v2:upper,53.18620723135087
2403,OPTIMAL,v2:upper,89.98610007886064
2404,OPTIMAL,v2:upper,248.71926316508004
2405,OPTIMAL,v1:upper,159.7877464571218
2406,OPTIMAL,v2:upper,122.15587563526172
2407,OPTIMAL,v2:upper,516.9474251943672
2408,OPTIMAL,v2:upper,126.4984856636452
2409,OPTIMAL,v2:upper,34.32406221561065
2410,OPTIMAL,v2:upper,84.1290945164528
2411,OPTIMAL,v2:upper,91.87496456022085
2412,OPTIMAL,v2:upper,54.09872685784997
2413,OPTIMAL,v2:upper,138.2039074330612
2414,OPTIMAL,v1:upper,500.84892271244536
2415,OPTIMAL,v2:upper,87.03336960243169
2416,OPTIMAL,v2:upper,79.3297300192337
2417,OPTIMAL,v2:upper,54.367484720152255
2418,OPTIMAL,v1:upper,69.17762551274642
2419,OPTIMAL,v2:upper,138.88888186077693
2420,OPTIMAL,v2:upper,280.3912770225171
2421,OPTIMAL,v2:upper,224.42855539736976
2422,OPTIMAL,v2:upper,107.76799638144178
2423,OPTIMAL,v2:upper,26.8086588721536
2424,OPTIMAL,v2:upper,51.97416037091093
2425,OPTIMAL,v2:upper,69.43252454473323
2426,OPTIMAL,v2:upper,193.1615742529141
2427,OPTIMAL,v2:upper,81.0150372002582
2428,OPTIMAL,v2:upper,106.9866503645008
2429,OPTIMAL,v1:upper,263.1295436064489
2430,OPTIMAL,v2:upper,46.812283062492064
2431,OPTIMAL,v2:upper,193.68815387206422
2432,OPTIMAL,v2:upper,166.0320131842648
2433,OPTIMAL,v1:upper,200.3027288064211
2434,OPTIMAL,v2:upper,109.0656682044772
2435,OPTIMAL,v2:upper,34.210167369380315
2436,OPTIMAL,v2:upper,125.4110048382071
2437,OPTIMAL,v2:upper,36.13634629688765
2438,OPTIMAL,v2:upper,31.455044855545697
2439,OPTIMAL,v2:upper,78.80116823464793
2440,OPTIMAL,v2:upper,134.21280183818791
2441,OPTIMAL,v2:upper,42.838942804580434
2442,OPTIMAL,v2:upper,46.4960945867627
2443,OPTIMAL,v2:upper,787.4838039713471
2444,OPTIMAL,v1:upper,254.2275887196005
2445,OPTIMAL,v2:upper,119.04938271690668
2446,OPTIMAL,v2:upper,248.13312115166408
2447,OPTIMAL,v1:upper,193.76944147767904
2448,OPTIMAL,v2:upper,79.3101626962319
2449,OPTIMAL,v2:upper,43.23184133177786
2450,OPTIMAL,v2:upper,112.56532334935027
2451,OPTIMAL,v2:upper,130.9887107764427
2452,OPTIMAL,v2:upper,59.58114606479215
2453,OPTIMAL,v2:upper,40.934950478707094
2454,OPTIMAL,v2:upper,55.091839755951426
2455,OPTIMAL,v2:upper,86.72561540385517
2456,OPTIMAL,v2:upper,40.118395207574835
2457,OPTIMAL,v2:upper,31.3514920901553
2458,OPTIMAL,v2:upper,92.90330271876697
2459,OPTIMAL,v2:upper,283.80549930323986
2460,OPTIMAL,v2:upper,305.54365880049806
2461,OPTIMAL,v2:upper,44.91346346636522
2462,OPTIMAL,v1:upper,297.72050578661106
2463,OPTIMAL,v1:upper,74.20572422167137
2464,OPTIMAL,v2:upper,35.864091687029855
2465,OPTIMAL,v2:upper,23.569561420046075
2466,OPTIMAL,v2:upper,42.39236621945252
2467,OPTIMAL,v2:upper,156.0519612867701
2468,OPTIMAL,v1:upper,275.0136034479059
2469,OPTIMAL,v2:upper,235.65675100035602
2470,OPTIMAL,v2:upper,47.11516335158438
2471,OPTIMAL,v2:upper,720.5456134907553
2472,OPTIMAL,v2:upper,236.61536882137105
2473,OPTIMAL,v2:upper,108.25385634119591
2474,OPTIMAL,v2:upper,28.81231549941919
