t,V,X,Glc,Gln,Lac,Amm,mAb
18.0,1.0553811381556453,0.3096263033242698,29.25824097714733,11.981130301218604,2.11177480565939,0.3834387858514342,34.12003814391574
19.0,1.0553811381556453,0.31771052004294803,29.14256464652028,11.94257152434292,2.254056692330662,0.4092731663581421,36.49805166714133
20.0,1.0553811381556453,0.3259455676229098,29.024704041082714,11.90328465586373,2.3990252370188694,0.43559536823919875,38.93215323489402
21.0,1.0553811381556453,0.3343316564212919,28.9046529402207,11.863267622243061,2.5466880910791443,0.4624067807650481,41.42314117215618
22.0,1.0553811381556453,0.34286888982753977,28.782406420639337,11.822518782382607,2.6970513101642206,0.48970850347155254,43.971805214140936
23.0,1.0553811381556453,0.35155726414043637,28.65796085754065,11.781036928016377,2.8501193527756072,0.5175013458969262,46.578926464409356
24.0,1.0553811381556453,0.3603966671221882,28.531313936233367,11.738821287580615,3.005895065983564,0.545785824988886,49.24527668412308
25.0,1.0553811381556453,0.3693868750395445,28.40246468624734,11.695871537585274,3.164379643466374,0.5745621574857647,51.97161750008878
26.0,1.0553811381556453,0.37852755231644436,28.27141347648313,11.652187800997202,3.325572631476357,0.6038302609997726,54.758699726371994
27.0,1.0553811381556453,0.3878182503956136,28.138162016630517,11.607770647712998,3.4894719270950696,0.6335897537001891,57.60726230320218
28.0,1.0553811381556453,0.3972584077332042,28.00271335719598,11.562621094568154,3.6560737781995507,0.6638399543072357,60.51803229332893
29.0,1.0553811381556453,0.4068473498008481,27.86507188944449,11.516740605317656,3.825372783533882,0.6945798821050682,63.49172487951384
30.0,1.0553811381556453,0.41658428893844646,27.725243332247953,11.470131086252144,3.9973619088856256,0.725808259878962,66.52904203041014
31.0,1.0553811381556453,0.4264683207813176,27.58323478020012,11.422794902236198,4.17203242790446,0.7575235031696447,69.6306722102003
32.0,1.0553811381556453,0.4364984273253701,27.43905465312907,11.374734859879183,4.34937398420185,0.7897237315488455,72.79728978981151
33.0,1.0553811381556453,0.44667347868289425,27.292712658991718,11.325954195166732,4.529374636990793,0.8224067769061877,76.02955400383928
34.0,1.0553811381556453,0.4569922330825623,27.144219793873802,11.27645657346076,4.712020861085829,0.8555701834491888,79.32810895054746
35.0,1.0553811381556453,0.4674533368694284,26.993588341989895,11.226246089499458,4.897297546903033,0.8892112077032611,82.69358359186839
36.0,1.0553811381556453,0.4780553246183255,26.840831873991704,11.175327266833396,5.085188002540807,0.9233268188895238,86.12659173524366
37.0,1.0553811381556453,0.4887966260770787,26.685965137319823,11.1237050212761,5.275674088647223,0.957913723412911,89.62773030655535
38.0,1.0553811381556453,0.49967555422815824,26.529004219115098,11.07138471520786,5.468736018039032,0.9929683284786324,93.19757967797212
39.0,1.0553811381556453,0.5106903151015589,26.36996641203451,11.018372112847665,5.664352520748156,1.0284867720599635,96.8367032697241
40.0,1.0553811381556453,0.5218390156373783,26.208870100294916,10.9646733422678,5.862500984187859,1.0644649483484734,100.5456466224033
41.0,1.0553811381556453,0.5331196636858166,26.045734759673053,10.910294895393845,6.063157453152749,1.1008985077540225,104.32493739696356
42.0,1.0553811381556453,0.5445301680071767,25.880580957505554,10.855243628004677,6.266296629818774,1.1377828569047643,108.17508537472064
43.0,1.0553811381556453,0.5560683382718651,25.71343035268891,10.799526759732464,6.4718918737432425,1.175113158647148,112.0965824573524
44.0,1.0553811381556453,0.5677318850603891,25.544305695679537,10.743151874062672,6.679915201864773,1.2128843320459084,116.08990266689798
45.0,1.0553811381556453,0.5795184279901472,25.373230724340836,10.686126883616438,6.890337416611378,1.2510910756448852,120.15550185529843
46.0,1.0553811381556453,0.5914255117271205,25.20022994550389,10.628459957337457,7.1031283745808205,1.289727916251803,124.29381586554165
47.0,1.0553811381556453,0.6034505590785493,25.025329230456663,10.570159718988382,7.318256254088909,1.3287890759456835,128.50526150113353
48.0,1.0553811381556453,0.6155909177820178,24.848555231470172,10.51123505265955,7.5356882728422905,1.3682686023859996,132.79023627290647
49.0,1.0553811381556453,0.6278438658731655,24.669935313961783,10.451695080156755,7.755390771377609,1.4081603839628731,137.14911829410602
50.0,1.0553811381556453,0.6402066116856867,24.489497556495206,10.39154916100123,7.977329213061501,1.4484581497970757,141.5822662803908
51.0,1.0553811381556453,0.6526762938513294,24.307270750780503,10.330806892429662,8.201468184090585,1.489155469740026,146.0900195498324
52.0,1.0553811381556453,0.6652499812998982,24.123284401674074,10.269478109394184,8.427771393491495,1.5302457543737953,150.67269802291582
53.0,1.0553811381556453,0.6779246732592511,23.937568727178668,10.207572884562383,8.65620167312084,1.571722255011102,155.33060222253897
54.0,1.0553811381556453,0.6906972992553014,23.750154658443392,10.14510152831729,8.886720977665234,1.6135780636953143,160.06401327401292
55.0,1.0553811381556453,0.7035647191120171,23.561073839763687,10.082074588757388,9.119290384641273,1.6558061132004487,164.8731929050617
56.0,1.0553811381556453,0.7165237345342689,23.37035849581103,10.018502807439836,9.353870257703038,1.698399206683208,169.75838343094048
57.0,1.0553811381556453,0.7295711287687472,23.178040964693686,9.954396963734055,9.590420820977371,1.7413501219660816,174.71980667388814
58.0,1.0553811381556453,0.7427035968268295,22.984154494285054,9.889768140264511,9.828901179579987,1.7846514336906758,179.75766385597893
59.0,1.0553811381556453,0.7559177955401264,22.788732685881538,9.82462753746334,10.069270003916312,1.8282956375674613,184.87213706898058
60.0,1.0553811381556453,0.7692103511778232,22.59180940794575,9.758986444818076,10.311485635777332,1.8722751696397872,190.06338935593587
61.0,1.0553811381556453,0.7825778594466817,22.393418796106513,9.692856240871665,10.555506088339595,1.9165824062838837,195.33156471116266
62.0,1.0553811381556453,0.7960168854910387,22.193595253158847,9.626248393222443,10.801289046165222,1.961209664208862,200.67678808025428
63.0,1.0553811381556453,0.809523963892806,21.992373449064004,9.559174458524161,11.048791865201876,2.0061492004567096,206.09916536007873
64.0,1.0553811381556453,0.8230955986714712,21.78978832094944,9.491646082485973,11.29797157278279,2.0513932124022958,211.59878339877918
65.0,1.0553811381556453,0.8367282632840982,21.5858750731088,9.423674999872425,11.54878486762678,2.096933837753373,217.17570999577455
66.0,1.0553811381556453,0.8504184006253258,21.380669177001945,9.355273034503474,11.801188119838212,2.14276315455057,222.82999390175854
67.0,1.0553811381556453,0.8641624520424469,21.174206079241237,9.286452001916572,12.05513773008388,2.1888732463837943,228.5616662134105
68.0,1.0553811381556453,0.8779568586678423,20.96652117212919,9.21722369954589,12.3105901658317,2.2352562089721517,234.37073923228377
69.0,1.0553811381556453,0.8917980147864806,20.75765026829308,9.147600064933853,12.567501377550117,2.281904044162217,240.25720463664715
70.0,1.0553811381556453,0.90568232023426,20.547629085587158,9.077593004031879,12.8258274322784,2.3288087749665394,246.22103692659581
71.0,1.0553811381556453,0.9196061812339066,20.336493238780573,9.007214388429684,13.085524523850502,2.3759624474200103,252.2621934718189
72.0,1.0553811381556453,0.9335660103949746,20.12427823955736,8.93647605535528,13.346548972895054,2.423357130579861,258.3806145115995
73.0,1.0553811381556453,0.9475582267138465,19.911019496516438,8.865389807674973,13.608857226835383,2.470984916525666,264.576223154815
74.0,1.0553811381556453,0.9615792555737324,19.696752315171636,8.793967413893371,13.87240585988949,2.518837920359339,270.8489253799365
75.0,1.0553811381556453,0.9756255287446707,19.481511897951655,8.722220608153378,14.137151573070069,2.566908280205135,277.1986100350294
76.0,1.0553811381556453,0.9896934843835274,19.265333344200094,8.65016109023619,14.403051194184487,2.61518815720965,283.6251488377529
77.0,1.0553811381556453,1.0037795670339962,19.048251650175462,8.577800525561313,14.670061677834783,2.6636697355418177,290.1283963753598
78.0,1.0553811381556453,1.0178802276266015,18.830301709051103,8.505150545186527,14.938140105417746,2.712345222392925,296.70819010469876
79.0,1.0553811381556453,1.0319919501513029,18.611518087264088,8.432222671257522,15.207243960215772,2.761206897925358,303.3643529550809
80.0,1.0553811381556453,1.0461112570891706,18.391934959352163,8.359028295286882,15.477331207547438,2.810247129825688,310.0966926350853
81.0,1.0553811381556453,1.060234660663141,18.171586522243835,8.285578816250771,15.748359785190683,2.859458280779881,316.90499734052645
82.0,1.0553811381556453,1.0743587065622833,17.950506643265346,8.21188552325794,16.020288036334225,2.9088327870850774,323.7890409909536
83.0,1.0553811381556453,1.088479974705403,17.728728853862883,8.13795959345712,16.293074717299255,2.958363160051628,330.74858331228546
84.0,1.0553811381556453,1.1025950792410415,17.50628634960256,8.063812092037013,16.566678997539448,3.008041986003099,337.78336983681044
85.0,1.0553811381556453,1.1167006685474752,17.283211990170457,7.989453972226312,16.841060459640936,3.057861926276269,344.893131903186
86.0,1.0553811381556453,1.130793425232717,17.059538299372562,7.9148960752936794,17.11617909932235,3.1078157172211327,352.0775866564399
87.0,1.0553811381556453,1.1448700661345148,16.835297465134826,7.8401491305477675,17.391995325434767,3.157896170200894,359.3364370479686
88.0,1.0553811381556453,1.158927342320353,16.610521339503116,7.765223755337198,17.66846995996177,3.2080961715919756,366.6693718355391
89.0,1.0553811381556453,1.172962039087451,16.385241438643263,7.69013045505058,17.945564238019386,3.258408682784009,374.0760655832869
90.0,1.0553811381556453,1.186970975962764,16.159488942841033,7.6148796231165035,18.22323980785613,3.308826740179841,381.55617866171735
91.0,1.0553811381556453,1.200951006702984,15.933294696502104,7.539481541003527,18.501458730853013,3.359343455195535,389.1093572477062
92.0,1.0553811381556453,1.214899035934691,15.70668912566669,7.463946350725056,18.780183582980573,3.4099520326821104,396.7352372368175
93.0,1.0553811381556453,1.2288120236966482,15.479702173734422,7.3882840334143,19.059377533857262,3.4606457852803167,404.4334432794252
94.0,1.0553811381556453,1.242686954839803,15.252363464779249,7.3125044637625765,19.339004145872124,3.511418096946972,412.203582287388
95.0,1.0553811381556453,1.256520861788596,15.024702219970566,7.2366173821596815,19.619027476986805,3.562262441620912,420.04525027013864
96.0,1.0553811381556453,1.2703108248768231,14.796747256107947,7.160632394205475,19.899412082537825,3.6131723835502303,427.95803242363826
97.0,1.0553811381556453,1.2840539723476352,14.568526985621133,7.084558970709871,20.180123015236607,3.664141577292285,435.9415031303763
98.0,1.0553811381556453,1.2977474803535383,14.340069416570051,7.008406447692843,20.46112582516944,3.7151637677136935,443.99522595937043
99.0,1.0553811381556453,1.311388572956392,14.111402152644809,6.932184026384429,20.742386559797488,3.766232789990331,452.1187536661659
100.0,1.0553811381556453,1.3249745221274132,13.882552393165666,6.855900773224715,21.023871763956834,3.8173425696073395,460.31162819283725
101.0,1.0553811381556453,1.3385026477471709,13.653546933083094,6.779565619863858,21.3055484798584,3.868487122359114,468.573380667986
102.0,1.0553811381556453,1.3519703176055924,13.424412162977694,6.7031873631620575,21.58738424708804,3.9196605543493197,476.90353140674335
103.0,1.0553811381556453,1.3653749474019554,13.195174069060304,6.626774665189595,21.86934710260643,3.97085706199087,485.30158991076667
104.0,1.0553811381556453,1.378714000744899,12.965858233171849,6.5503360532267765,22.151405580749227,4.022070932005958,493.76705486824466
105.0,1.0553811381556453,1.3919849891524099,12.73648983278354,6.473879919764007,22.433528713226845,4.073296541426013,502.29941415389027
106.0,1.0553811381556453,1.405185472060677,12.507093645692043,6.397414524066841,22.71568602334939,4.124528356543115,510.8981450266222
107.0,1.0553811381556453,1.4183130595099258,12.277694154577903,6.320948027028794,22.997847397419783,4.175760909558606,519.5627198307749
108.0,1.0553811381556453,1.4313654152860469,12.048315374006474,6.244488433504984,23.27998329752264,4.226988837219558,528.2926005943109
109.0,1.0553811381556453,1.444340250963081,11.818980924348669,6.1680436169523825,23.562064670601742,4.2782068643098015,537.0872390506573
110.0,1.0553811381556453,1.4572353249712724,11.589714093908606,6.091621340139028,23.84406287204302,4.329409789774749,545.9460787152532
111.0,1.0553811381556453,1.4700484425970712,11.360537838923618,6.015229255144032,24.125949665674554,4.380592486721397,554.8685548855499
112.0,1.0553811381556453,1.4827774559831304,11.131474783564254,5.938874903357577,24.407697223766572,4.431749902418321,563.8540946410108
113.0,1.0553811381556453,1.495420264128308,10.902547219934268,5.862565715480915,24.689278127031454,4.482877058295684,572.9021168431112
114.0,1.0553811381556453,1.507974812887667,10.673777108070626,5.786309011526368,24.970665364623734,4.533969049945232,582.0120321353395
115.0,1.0553811381556453,1.5204390949724738,10.445186075943514,5.710112000817332,25.25183233414008,4.585021047120286,591.183242943195
116.0,1.0553811381556453,1.5328111499501993,10.216795419456323,5.633981781988268,25.532752841619327,4.636028293735759,600.4151434741898
116.95012162829461,1.0553811381556453,1.5444790117955474,10.000000000000002,5.561716642169493,25.7994112075506,4.6844459374143375,609.2422247168562
116.95012162829461,1.0553811381556453,1.5444790117955474,10.000000000000002,5.561716642169493,25.7994112075506,4.6844459374143375,609.2422247168562
117.0,1.0556305300141722,1.5447242911364558,10.104387700539682,5.596064838320935,25.80730663474832,4.685879524466498,609.56307817986
118.0,1.0606305300141723,1.5496341610831474,12.186206459708561,6.281072932864719,25.965638966141245,4.7146282133644,616.0006324629636
119.0,1.0656305300141722,1.5545240990976774,14.247295269673089,6.959254858056265,26.12395414459856,4.743373787772639,622.4468763985413
120.0,1.0706305300141723,1.5593870925941786,16.288042097543794,7.6307387637905455,26.28213190133883,4.772094410270195,628.9010995340325
121.0,1.0756305300141722,1.564217111092132,18.308816213104357,8.295646587895831,26.44006876245623,4.800771292912107,635.3626669049945
122.0,1.0806305300141723,1.5690091062163658,20.309968188811652,8.9540940561337,26.59767804892055,4.829388697229477,641.8310190351033
123.0,1.0856305300141722,1.5737590116970568,22.291829899795516,9.606190682198974,26.754889876577167,4.857933934229459,648.3056719361525
124.0,1.090630530014172,1.5784637433697293,24.254714523859157,10.252039767719841,26.911651156147087,4.886397364395272,654.7862171080548
125.0,1.095630530014172,1.5831211991752554,26.19891654147878,10.891738402257738,27.067925593226917,4.914772397686189,661.2723215388405
126.0,1.100630530014172,1.5877302591598557,28.12471173580389,11.525377463307452,27.22369368828888,4.943055493537548,667.7637277046589
126.98289856496831,1.1055450228390138,1.592205915793751,29.999999999999982,12.14239581537807,27.376153903527822,4.970737971643263,674.1472837631372
126.98289856496831,1.1055450228390138,1.592205915793751,29.999999999999982,12.14239581537807,27.376153903527822,4.970737971643263,674.1472837631372
127.0,1.1055450228390138,1.5924066442350264,29.996123294205752,12.141103580113327,27.380922251654724,4.971603769270641,674.310574317112
128.0,1.1055450228390138,1.6040944038723997,29.76955876176242,12.065582069298882,27.659596626560024,5.0222031815163195,683.8878228825621
129.0,1.1055450228390138,1.6156833700134017,29.543249371340444,11.99014560582489,27.937957176779054,5.072745612043894,693.5214810747618
130.0,1.1055450228390138,1.62717216988711,29.317210571518658,11.914799339217629,28.21598490055985,5.123227610670759,703.2109397417747
131.0,1.1055450228390138,1.638559475002084,29.091457480248703,11.83954830879431,28.493661202821894,5.173645801054382,712.955586687022
132.0,1.1055450228390138,1.6498440011463635,28.866004884855034,11.764397443663087,28.770967895156105,5.223996880692302,722.7548066692814
133.0,1.1055450228390138,1.661024508387469,28.64086724203492,11.689351562723047,29.047887195824853,5.274277620922128,732.6079814026888
134.0,1.1055450228390138,1.6720998010724024,28.41605867785843,11.614415374664219,29.32440172976193,5.324484866921543,742.5144895567369
135.0,1.1055450228390138,1.6830687278276455,28.19159298776846,11.539593477967562,29.600494528572593,5.374615537708303,752.4737067562759
136.0,1.1055450228390138,1.693930181559162,27.967483636580706,11.464890360904977,29.87614903053353,5.424666626140235,762.4850055815136
137.0,1.1055450228390138,1.7046830994523954,27.743743758483696,11.390310401539308,30.151349080592855,5.474635198915234,772.547755568014
138.0,1.1055450228390138,1.7153264629722709,27.520386157038743,11.315857867724324,30.426078930370146,5.524518396571273,782.6613232067002
139.0,1.1055450228390138,1.7258592978631948,27.29742330517998,11.241536917104735,30.700323238156425,5.574313433486397,792.8250719438516
140.0,1.1055450228390138,1.736280674149052,27.074867345214386,11.167351597116204,30.974067068914106,5.624017597878713,803.0383621811037
141.0,1.1055450228390138,1.7465897061332116,26.852730088821694,11.093305844985307,31.247295894277116,5.673628251806415,813.3005512754521
142.0,1.1055450228390138,1.756785552398522,26.63102301705447,11.019403487729566,31.519995592550803,5.7231428311677615,823.6109935392486
143.0,1.1055450228390138,1.766867415807311,26.409757280338134,10.945648242157453,31.7921524487119,5.772558845701077,833.9690402402006
144.0,1.1055450228390138,1.7768345391236497,26.188943735318755,10.872043727150995,32.06375310908573,5.821873870755405,844.3740405661066
145.0,1.1055450228390138,1.7866861482009966,25.968593429706768,10.798593625280333,32.334783984988476,5.871085439008748,854.8253548957334
146.0,1.1055450228390138,1.7964215653186408,25.74871665676479,10.725301367633005,32.605232415707114,5.920191251632457,865.322330992046
147.0,1.1055450228390138,1.806040171377197,25.529323260306455,10.652170235480227,32.87508629335086,5.969189110174818,875.8643110946282
148.0,1.1055450228390138,1.8155413791859003,25.310422857578182,10.579203434570804,33.14433378870664,6.018076866784133,886.4506376048812
149.0,1.1055450228390138,1.824924633462606,25.09202483925913,10.506404095131119,33.41296335123907,6.066852424208721,897.0806530860234
150.0,1.1055450228390138,1.8341894108337895,24.874138369461228,10.433775271865153,33.68096370909049,6.1155137357969185,907.7537002630902
151.0,1.1055450228390138,1.843335219834547,24.656772385729173,10.361319943954467,33.948323869080916,6.164058805497078,918.4691220229347
152.0,1.1055450228390138,1.8523616009085944,24.43993559904042,10.289041015058217,34.215033116708085,6.212485687857566,929.2262614142263
153.0,1.1055450228390138,1.8612681264082682,24.223636493805188,10.21694131331314,34.48108101614742,6.260792488026769,940.0244616474529
154.0,1.1055450228390138,1.8700544005945252,24.00788332786646,10.145023591333562,34.746457410252056,6.308977361753084,950.8630660949182
155.0,1.1055450228390138,1.8787200596369427,23.792684132499968,10.073290526211398,35.01115242055285,6.357038515384934,961.7414182907445
156.0,1.1055450228390138,1.8872647716137176,23.57804671241423,10.001744719516154,35.2751564472583,6.404974205870748,972.65886193087
157.0,1.1055450228390138,1.8956882365116685,23.363978645750493,9.930388697294907,35.5384601692547,6.452782740758983,983.614740873052
158.0,1.1055450228390138,1.903990186226232,23.15048728408283,9.859224910072353,35.801054544105924,6.500462478198095,994.6083991368617
159.0,1.1055450228390138,1.912170384561468,22.93757975241798,9.788255732850736,36.062930808053686,6.548011826936578,1005.6391809036921
160.0,1.1055450228390138,1.920228627230053,22.725262949195557,9.717483465109929,36.324080476017265,6.59542924632292,1016.7064305167484
161.0,1.1055450228390138,1.9281647418532881,22.513543546287828,9.646910330807353,36.58449534159377,6.642713246305645,1027.8094924810575
162.0,1.1055450228390138,1.935978587961091,22.30242798899991,9.576538478378046,36.844167477057916,6.68986238743328,1038.9477114634603
163.0,1.1055450228390138,1.9436700569920016,22.09192249606963,9.506369980734618,37.10308923336216,6.736875280854377,1050.1204322926171
164.0,1.1055450228390138,1.9512390722931805,21.88203305966757,9.436406835267265,37.36125324013669,6.783750588317503,1061.326999959005
165.0,1.1055450228390138,1.9586855891204056,21.672765445397165,9.366650963843798,37.61865240568929,6.830487022171226,1072.566759614915
166.0,1.1055450228390138,1.9660095946380782,21.464125192294528,9.297104212809584,37.875279917005535,6.87708334536415,1083.839056574459
167.0,1.1055450228390138,1.9732111079192207,21.256117612828486,9.227768352987571,38.131129239748766,6.923538371444899,1095.1432363135684
168.0,1.1055450228390138,1.980290179945473,21.048747792900738,9.158645079678323,38.386194118259894,6.969850964562095,1106.4786444699869
169.0,1.1055450228390138,1.9872468745348775,20.842020722340084,9.089736056158104,38.6404684150495,7.016020010320641,1117.8446305241516
170.0,1.1055450228390138,1.9940812082076609,20.635941709002594,9.021043051712272,38.89394560145461,7.0620443232993475,1129.240560332357
171.0,1.1055450228390138,2.0007932912649666,20.4305154148982,8.95256762034414,39.14661994320302,7.107922862315996,1140.665789127493
172.0,1.1055450228390138,2.007383264224851,20.225746287932495,8.884311244688908,39.39848596937083,7.153654634005003,1152.1196724687097
173.0,1.1055450228390138,2.0138512863586198,20.02163864014163,8.816275362091954,39.64953837615359,7.1992386753449615,1163.6015683759408
174.0,1.1055450228390138,2.0201975356908335,19.818196647692314,8.748461364608847,39.89977202686626,7.244674053658643,1175.1108373299046
175.0,1.1055450228390138,2.0264222089993016,19.61542435088179,8.680870599005338,40.1491819519432,7.2899598666129934,1186.646842272102
176.0,1.1055450228390138,2.0325255218150864,19.413325654137864,8.613504366757365,40.39776334893823,7.335095242219137,1198.2089486048187
177.0,1.1055450228390138,2.038507708422502,19.2119043260189,8.546363924051043,40.645511582524556,7.380079338832372,1209.7965241911234
178.0,1.1055450228390138,2.0443690218591137,19.011163999213807,8.479450481782678,40.89242218449482,7.424911345152176,1221.4089393548693
179.0,1.1055450228390138,2.0501097339157384,18.811108170542052,8.41276520555876,41.13849085376108,7.469590480222202,1233.045566880692
180.0,1.1055450228390138,2.0557301351364443,18.611740200953637,8.346309215695955,41.383713456354826,7.514115993430281,1244.7057820140128
181.0,1.1055450228390138,2.061230534818552,18.413063315529143,8.280083587221124,41.62808602542695,7.558487164508418,1256.3889624610351
182.0,1.1055450228390138,2.0666112610126337,18.21508060347967,8.2140893498713,41.87160476124781,7.6027033035328,1268.094488388748
183.0,1.1055450228390138,2.0718726605225117,18.017795018146927,8.148327488093718,42.11426603120708,7.646763750923779,1279.8217424249206
184.0,1.1055450228390138,2.077015098905262,17.82120937700312,8.082798941045782,42.35606636981396,7.690667877445896,1291.570109658109
185.0,1.1055450228390138,2.082038960471211,17.625326361651023,8.017504602595082,42.59700247869704,7.734415084207865,1303.3389776376532
186.0,1.1055450228390138,2.086944648283937,17.43014851782397,7.952445321319398,42.837071226604316,7.778004802662573,1315.1277363736751
187.0,1.1055450228390138,2.09173258416027,17.235678255385842,7.887621900506689,43.076269649403216,7.821436494607088,1326.9357783370817
188.0,1.1055450228390138,2.096403208670292,17.041917848331053,7.823035098155092,43.314594950080604,7.8647096521826585,1338.7624984595643
189.0,1.1055450228390138,2.1009569811373354,16.848869434784636,7.7586856269729525,43.5520444987427,7.907823797874691,1350.6072941335945
190.0,1.1055450228390138,2.105394379635926,16.656535017015184,7.694574154383135,43.78861583259913,7.950778484509868,1362.4695652126436
191.0,1.1055450228390138,2.1097158555210913,16.464916749139217,7.6307013984244785,44.024306302086565,7.993573231002168,1374.3487189802322
192.0,1.1055450228390138,2.113921876624557,16.274016656641866,7.567068034258695,44.25911341585831,8.036207584993244,1386.2441667373694
193.0,1.1055450228390138,2.1180129645143615,16.083836403861284,7.503674616665168,44.49303512677842,8.078681174780908,1398.15531907796
194.0,1.1055450228390138,2.1219896494595796,15.894377582311844,7.440521676148688,44.726069477284234,8.120993644926948,1410.0815901740432
195.0,1.1055450228390138,2.1258524704303254,15.705641710684155,7.377609718939459,44.958214599386295,8.163144656257133,1422.022397775792
196.0,1.1055450228390138,2.1296019750977506,15.51763023484506,7.3149392269930935,45.18946871466838,8.205133885861198,1433.9771632115132
197.0,1.1055450228390138,2.1332387198340435,15.330344527837624,7.252510657990614,45.41983013428752,8.246961027092858,1445.9453113876486
198.0,1.1055450228390138,2.136763269712432,15.143785889881153,7.190324445338457,45.64929725897399,8.288625789569803,1457.9262707887738
199.0,1.1055450228390138,2.140176198507181,14.957955548371176,7.128380998168465,45.87786857903126,8.330127899173698,1469.9194734775983
200.0,1.1055450228390138,2.1434780886935942,14.772854657879458,7.0666807013378925,46.10554267433607,8.371467098050182,1481.9243550949661
201.0,1.1055450228390138,2.146669531448011,14.588484300154004,7.005223915429408,46.33231821433838,8.412643144608866,1493.9403548598546
202.0,1.1055450228390138,2.149751126647811,14.40484548411902,6.9440109767510805,46.55819395806141,8.453655813523346,1505.966915569377
203.0,1.1055450228390138,2.1527234828714104,14.221939145874984,6.883042197336401,46.783168754101574,8.49450489573118,1518.0034835987788
204.0,1.1055450228390138,2.155587217398264,14.039766148698561,6.82231786494426,47.00724154062857,8.535190198433915,1530.0495089014414
205.0,1.1055450228390138,2.158342956208864,13.858327283042692,6.761838243058971,47.23041134538529,8.57571154509706,1542.1044450088784
206.0,1.1055450228390138,2.1609913339847404,13.677623266536509,6.701603570890243,47.4526772856879,8.616068775450106,1554.1677490307397
207.0,1.1055450228390138,2.1635329941084613,13.497654743985423,6.641614063373215,47.67403856842573,8.656261745486516,1566.2388816548064
208.0,1.1055450228390138,2.165968588663633,13.318422287371032,6.581869911168417,47.89449449006143,8.69629032746373,1578.3173071469964
209.0,1.1055450228390138,2.1682987784348993,13.139926395851145,6.522371280661789,48.11404443663089,8.73615440990317,1590.4024933513635
210.0,1.1055450228390138,2.1705242329079413,12.962167495759894,6.463118313964705,48.332687883743134,8.775853897590217,1602.493911690089
211.0,1.1055450228390138,2.172645630269479,12.785145940607524,6.4041111289139145,48.550424396580546,8.815388711574245,1614.591037163497
212.0,1.1055450228390138,2.1746636574072697,12.608862011080657,6.345349819071625,48.76725362989859,8.85475878916858,1626.693348350035
213.0,1.1055450228390138,2.1765790099101094,12.433315915041984,6.286834453725402,48.983175328026164,8.89396408395055,1638.8003274062964
214.0,1.1055450228390138,2.1783923920678303,12.258507787530533,6.228565077888251,49.19818932486525,8.93300456576144,1650.9114600670014
215.0,1.1055450228390138,2.1801045134236765,12.084437711203293,6.170541719112505,49.412295518747754,8.97188021614119,1663.0262359603125
216.0,1.1055450228390138,2.181716054472364,11.911105918855565,6.112764454996595,49.62549362333546,9.010590983098849,1675.14415179971
217.0,1.1055450228390138,2.1832277164667384,11.738512499284777,6.055233315139666,49.837783529407524,9.049136846802991,1687.2647067463386
