t,biomass,S1,S2
4.55,0.2585913908093123,3.476411286772877e-5,2.483174537593498
4.56,0.25908744375835646,3.4385380705186604e-5,2.4822214236912044
4.57,0.25959975490699666,3.402571460990384e-5,2.4812400705692337
4.58,0.2601283531262155,3.36836133927721e-5,2.480230423584671
4.59,0.26067326748902697,3.3357729940139636e-5,2.4791924276010655
4.6,0.26123452736549885,3.3046843811638105e-5,2.478126026848457
4.61,0.26181216242275335,3.274986124018251e-5,2.477031164923374
4.62,0.26240620264864556,3.2465809702908057e-5,2.4759077847526565
4.63,0.26301667852830085,3.2193798752742904e-5,2.4747558283226243
4.64,0.2636436210002089,3.1933031053391176e-5,2.473575236745297
4.65,0.26428706157548865,3.1682773317147744e-5,2.4723659500775614
4.66,0.26494703236024475,3.144235103758704e-5,2.4711279072871304
4.67,0.26562356605556753,3.121114848956287e-5,2.469861046252543
4.68,0.26631669595753305,3.098860872920855e-5,2.468565303763165
4.69,0.26702645600956415,3.077422404934273e-5,2.467240615436672
4.7,0.2677528809053898,3.056751991446949e-5,2.465886915554797
4.71,0.26849600601981305,3.0368067482891926e-5,2.464504137172399
4.72,0.2692558674956981,3.017546558384056e-5,2.4630922119819316
4.73,0.27003250224719877,2.998934009145102e-5,2.461651070308378
4.74,0.27082594795975823,2.9809343924764084e-5,2.4601806411092553
4.75,0.27163624309010953,2.9635157047725573e-5,2.458680851974611
4.76,0.272463426866275,2.9466486469186445e-5,2.4571516291270252
4.77,0.2733075393349617,2.93030595779672e-5,2.4555928973445016
4.78,0.27416862143434606,2.9144617474163964e-5,2.454004579840071
4.79,0.27504671492379007,2.899092407837735e-5,2.45238659837648
4.8,0.27594186243564567,2.8841756207139666e-5,2.4507388731833286
4.81,0.27685410747650185,2.8696903371932253e-5,2.449061322955057
4.82,0.27778349442718503,2.8556167779185465e-5,2.447353864850944
4.83,0.27873006854275834,2.8419364330278735e-5,2.445616414495109
4.84,0.2796938759525225,2.8286320621540476e-5,2.44384888597651
4.85,0.2806749636600152,2.8156876944248148e-5,2.4420511918489436
4.86,0.28167337959420163,2.8030881317584837e-5,2.440223243044737
4.87,0.282689172650419,2.7908189337708304e-5,2.438364948805076
4.88,0.283722392636773,2.7788667223292363e-5,2.4364762167707013
4.89,0.28477309029717995,2.767218748933347e-5,2.4345569529433906
4.9,0.28584131731137213,2.7558628946491614e-5,2.4326070616859488
4.91,0.2869271262948975,2.744787670109034e-5,2.4306264457222087
4.92,0.2880305707991203,2.733982215511671e-5,2.4286150061370297
4.93,0.28915170531122064,2.723436300622133e-5,2.426572642376299
4.94,0.29029058525419466,2.7131403247718344e-5,2.4244992522469313
4.95,0.291447267001744,2.7030852222530732e-5,2.4223947318909165
4.96,0.29262180795809845,2.693262174143797e-5,2.4202589756476653
4.97,0.29381426650363807,2.683662976015532e-5,2.41809187614897
4.98,0.29502470199233954,2.674279787977624e-5,2.415893324321684
4.99,0.29625317475441715,2.665105106489254e-5,2.413663209383044
5.0,0.29749974609632335,2.6561317643594362e-5,2.4114014188406685
5.01,0.29876447830074837,2.647352930747019e-5,2.409107838492558
5.02,0.3000474346266203,2.638762111160686e-5,2.4067823524270966
5.03,0.30134867930910525,2.6303531474589533e-5,2.4044248430230484
5.04,0.30266827756050907,2.622120213342621e-5,2.4020351909479265
5.05,0.3040062956266045,2.614057652476707e-5,2.399613275058618
5.06,0.3053628008050598,2.6061600931258744e-5,2.397158972372673
5.07,0.3067378613968806,2.5984224226119152e-5,2.3946721581502985
5.08,0.30813154670920406,2.5908397210852358e-5,2.3921527058881216
5.09,0.30954392705530004,2.5834072615248508e-5,2.38960048731919
5.1,0.3109750737545702,2.5761205097383866e-5,2.38701537241297
5.11,0.31242505913254853,2.5689751243620792e-5,2.3843972293753484
5.12,0.3138939565209006,2.5619669568607793e-5,2.3817459246486328
5.13,0.31538184025742455,2.5550920515279447e-5,2.379061322911549
5.14,0.31688878569928397,2.5483466181687833e-5,2.376343287055368
5.15,0.31841486930208385,2.541726964215959e-5,2.37359167804614
5.16,0.31996016857205883,2.5352295910349206e-5,2.3708063550109104
5.17,0.3215247620452502,2.5288511234368572e-5,2.367987175269488
5.18,0.32310872928860734,2.522588303263647e-5,2.365133994332247
5.19,0.32471215089998823,2.5164379893878564e-5,2.362246665900124
5.2,0.32633510850815867,2.510397157712741e-5,2.359325041864622
5.21,0.3279776847727933,2.5044629011722435e-5,2.356368972307807
5.22,0.3296399633844751,2.498632429730995e-5,2.353378305502309
5.23,0.33132202906482305,2.4929030701307153e-5,2.35035288791108
5.24,0.33302396761197506,2.4872722232621648e-5,2.3472925641059663
5.25,0.33474586594666206,2.4817373853183193e-5,2.344197176691679
5.26,0.3364878120453328,2.476296153673677e-5,2.341066566419936
5.27,0.3382498949367491,2.470946200204619e-5,2.337900572192587
5.28,0.3400322047019862,2.4656852712894106e-5,2.3346990310616156
5.29,0.3418348324744318,2.460511187808201e-5,2.331461778229139
5.3,0.34365787043978724,2.4554218451430233e-5,2.328188647047405
5.31,0.345501411836067,2.4504152131777937e-5,2.324879469018796
5.32,0.3473655509535985,2.445489336298312e-5,2.321534073795827
5.33,0.3492503831403138,2.4406423289574385e-5,2.318152289171392
5.34,0.351156004878898,2.4358723474219836e-5,2.314733940942996
5.35,0.3530825137695445,2.4311776228728617e-5,2.311278852947897
5.36,0.35503000848247396,2.4265564412217473e-5,2.3077868471401177
5.37,0.35699858875840274,2.4220071377197157e-5,2.3042577435887033
5.38,0.3589883554085441,2.4175280969572405e-5,2.300691360477717
5.39,0.36099941031460775,2.4131177528641964e-5,2.2970875141062455
5.4,0.3630318564287997,2.4087745887098574e-5,2.2934460188883947
5.41,0.36508579777382216,2.4044971371028978e-5,2.2897666873532923
5.42,0.36716133944287405,2.400283979991392e-5,2.286049330145086
5.43,0.36925858761976615,2.3961337399476027e-5,2.2822937559863536
5.44,0.371377649659651,2.3920450729600136e-5,2.2784997715392685
5.45,0.3735186340252333,2.3880166843249162e-5,2.2746671815183577
5.46,0.37568165026325223,2.3840473135149385e-5,2.2707957887260206
5.47,0.3778668090046942,2.380135733780596e-5,2.266885394052055
5.48,0.38007422196479357,2.376280752150291e-5,2.262935796473655
5.49,0.3823040019430314,2.3724812094303153e-5,2.2589467930554146
5.5,0.3845562628231369,2.3687359802048468e-5,2.254918178949323
5.51,0.38683111957308697,2.365043972835951e-5,2.2508497473947675
5.52,0.38912868824524105,2.361404129344365e-5,2.246741289718252
5.53,0.3914490860175748,2.357815414958326e-5,2.24259259525898
5.54,0.39379243124734187,2.3542768249820418e-5,2.238403451281051
5.55,0.3961588433943935,2.3507873845341204e-5,2.234173643103293
5.56,0.39854844300983405,2.3473461425113596e-5,2.2299029541158366
5.57,0.40096135173602165,2.3439521715887482e-5,2.2255911657801137
5.58,0.4033976923065671,2.340604568219467e-5,2.2212380576288613
5.59,0.4058575885463354,2.337302452634886e-5,2.216843407266116
5.6,0.4083411653714449,2.3340449688445674e-5,2.212406990367217
5.61,0.41084854878926713,2.330831284636263e-5,2.2079285806788063
5.62,0.41337986589942827,2.327660590822929e-5,2.203407950016666
5.63,0.4159352449480899,2.324532093546221e-5,2.198844868169041
5.64,0.4185148153535465,2.3214450228404585e-5,2.194239102858695
5.65,0.4211187076287009,2.3183986279346186e-5,2.18959041987132
5.66,0.4237470533742538,2.3153921751961874e-5,2.1848985830657943
5.67,0.4263999852787047,2.312424948131158e-5,2.1801633543741823
5.68,0.42907763711835184,2.309496247384032e-5,2.175384493801733
5.69,0.43178014375729135,2.306605390737819e-5,2.1705617594268816
5.7,0.4345076411474175,2.3037517131140383e-5,2.16569490740125
5.71,0.4372602663284236,2.300934566572715e-5,2.1607836919496455
5.72,0.4400381574274191,2.29815331915857e-5,2.1558278653697847
5.73,0.44284145371441286,2.295407350307514e-5,2.1508271779346835
5.74,0.4456702956178373,2.2926960572660232e-5,2.145781377871583
5.75,0.44852482463969895,2.2900188506123587e-5,2.1406902115020996
5.76,0.45140518335029717,2.2873751535273066e-5,2.1355534232505873
5.77,0.4543115153882242,2.2847644017941786e-5,2.1303707556441362
5.78,0.4572439654603654,2.28218604379881e-5,2.1251419493125745
5.79,0.46020267934189835,2.2796395405295616e-5,2.119866742988467
5.8,0.4631878038762944,2.2771243655773193e-5,2.1145448735071146
5.81,0.4661994869753173,2.2746400051354933e-5,2.1091760758065576
5.82,0.4692378776110378,2.2721859568939296e-5,2.1037600829401155
5.83,0.47230312586237627,2.26976172728183e-5,2.0982966259950793
5.84,0.4753953829473659,2.267366835909512e-5,2.0927854340420837
5.85,0.4785148011142964,2.2650008121535855e-5,2.0872262343165477
5.86,0.481661533635792,2.2626631948165126e-5,2.081618752228408
5.87,0.48483573480881,2.260353532126609e-5,2.07596271136212
5.88,0.4880375599546428,2.2580713817380405e-5,2.070257833476654
5.89,0.49126716541891635,2.2558163107308275e-5,2.0645038385055
5.9,0.49452470857159114,2.2535878956108414e-5,2.058700444556663
5.91,0.49781034780696104,2.2513857223098064e-5,2.0528473679126678
5.92,0.5011242425241106,2.2492093854511793e-5,2.046944323063166
5.93,0.5044665531411276,2.2470584862397184e-5,2.040991022679255
5.94,0.507837441190774,2.2449326358104446e-5,2.0349871774537256
5.95,0.5112370691611877,2.2428314527430786e-5,2.0289324963695017
5.96,0.5146656004836628,2.240754562769028e-5,2.022826686720158
5.97,0.5181231995326475,2.238701598771389e-5,2.0166694541099215
5.98,0.5216100316257456,2.2366722007849445e-5,2.010460502453672
5.99,0.5251262630237145,2.2346660159961665e-5,2.0041995339769425
6.0,0.5286720609304674,2.2326826987432144e-5,1.9978862492159157
6.01,0.532247593493072,2.230721910515935e-5,1.9915203470174285
6.02,0.5358530297808225,2.2287833196734316e-5,1.9851015245745138
6.03,0.5394885397063901,2.226866599496369e-5,1.9786294775602171
6.04,0.5431542942580074,2.2249714307614916e-5,1.9721038997332174
6.05,0.5468504652731186,2.2230975001939393e-5,1.9655244833224692
6.06,0.5505772253941068,2.221244500009771e-5,1.9588909191024142
6.07,0.5543347480682944,2.2194121279159646e-5,1.9522028963929792
6.08,0.5581232075479423,2.2176000871104162e-5,1.9454601030595784
6.09,0.5619427788902516,2.2158080862819404e-5,1.9386622255131112
6.1,0.5657936379573619,2.2140358396102714e-5,1.931808948709963
6.11,0.5696759614163529,2.2122830667660605e-5,1.9248999561520046
6.12,0.5735899267372567,2.2105494929000245e-5,1.9179349298899937
6.13,0.577535711986764,2.2088348472595166e-5,1.9109135508770116
6.14,0.581513496127111,2.2071388642361683e-5,1.9038354984576278
6.15,0.5855234589000426,2.2054612834053712e-5,1.8967004505656537
6.16,0.5895657806253726,2.2038018485976193e-5,1.8895080840687246
6.17,0.5936406422009853,2.2021603078985078e-5,1.8822580747682942
6.18,0.5977482251028345,2.2005364136487338e-5,1.874950097399637
6.19,0.601888711384944,2.1989299224440963e-5,1.8675838256318484
6.2,0.606062283679406,2.1973405951354964e-5,1.8601589320678467
6.21,0.6102691251963838,2.1957681968289366e-5,1.8526750882443677
6.22,0.6145094197241101,2.1942124968855208e-5,1.8451319646319693
6.23,0.6187833515264586,2.1926732686445772e-5,1.8375292308112303
6.24,0.6230911050848136,2.1911502884228055e-5,1.8298665559179264
6.25,0.6274328657346446,2.1896433371452482e-5,1.82214360754829
6.26,0.6318088190960245,2.188152199229842e-5,1.8143600527370434
6.27,0.6362191509993177,2.1866766624122257e-5,1.8065155580851338
6.28,0.6406640474851816,2.18521651774574e-5,1.7986097897597315
6.29,0.645143694804564,2.1837715596014286e-5,1.7906424134942347
6.3,0.649658279418706,2.1823415856680378e-5,1.7826130945882634
6.31,0.6542079879991409,2.1809263969520153e-5,1.7745214979076627
6.32,0.6587930074276935,2.1795257977775115e-5,1.766367287884503
6.33,0.6634135247964805,2.17813959578638e-5,1.7581501285170789
6.34,0.6680697270712034,2.1767676015038e-5,1.7498696839508168
6.35,0.6727618009904495,2.175409627964205e-5,1.741525618653785
6.36,0.6774899338695906,2.174065491800841e-5,1.7331175960293153
6.37,0.682254312669101,2.172735012276744e-5,1.7246452800216572
6.38,0.687055123960703,2.1714180112455172e-5,1.7161083351743536
6.39,0.6918925539273657,2.1701143131513316e-5,1.7075064266302424
6.4,0.6967667883633053,2.1688237450289255e-5,1.698839220131456
6.41,0.7016780126739834,2.167546136503605e-5,1.6901063820194235
6.42,0.7066264118761106,2.1662813197912434e-5,1.6813075792348662
6.43,0.711612170597643,2.165029129698281e-5,1.672442479317802
6.44,0.716635473077785,2.1637894036217264e-5,1.6635107504075413
6.45,0.7216965026983061,2.1625619812657525e-5,1.6545120620526352
6.46,0.7267954414468322,2.1613467041663472e-5,1.6454460861401596
6.47,0.7319324717152551,2.160143416775378e-5,1.6363124937877644
6.48,0.7371077746290887,2.1589519656190647e-5,1.627110958228732
6.49,0.7423215299286847,2.1577721992320507e-5,1.6178411550171785
6.5,0.7475739159692363,2.1566039681574033e-5,1.6085027620280496
6.51,0.7528651097207757,2.1554471249466127e-5,1.5990954594571247
6.52,0.7581952867681744,2.154301524159594e-5,1.5896189298210148
6.53,0.7635646213111446,2.153167022364684e-5,1.5800728579571626
6.54,0.7689732861642369,2.152043478138644e-5,1.5704569310238443
6.55,0.7744214527568422,2.1509307520666596e-5,1.5607708385001668
6.56,0.779909291065828,2.149828706723371e-5,1.5510142723025957
6.57,0.7854369672445806,2.1487372059499332e-5,1.541186930887182
6.58,0.7910046469960251,2.1476561157010737e-5,1.531288513416544
6.59,0.7966124944184532,2.146585303846159e-5,1.521318721754137
6.6,0.8022606704972598,2.1455246397706455e-5,1.5112772630728077
6.61,0.8079493331049442,2.1444739943760805e-5,1.5011638498547917
6.62,0.8136786370011084,2.1434332400801022e-5,1.4909781998917166
6.63,0.8194487338324599,2.14240225081644e-5,1.4807200362845983
6.64,0.8252597721328091,2.1413809020349133e-5,1.470389087443843
6.65,0.8311118973230719,2.140369070701432e-5,1.4599850870892452
6.66,0.8370052517112653,2.1393666352979983e-5,1.4495077742499942
6.67,0.842939974492513,2.138373475822703e-5,1.4389568932646637
6.68,0.8489162016968681,2.1373894737823237e-5,1.4283321938715308
6.69,0.8549340613697906,2.136414511469861e-5,1.4176334395517556
6.7,0.8609936800217359,2.1354484727918116e-5,1.4068603963671777
6.71,0.8670951817193889,2.1344912432347906e-5,1.3960128345311553
6.72,0.8732386841870446,2.133542709336508e-5,1.385090535156365
6.73,0.8794242988066089,2.1326027586857703e-5,1.3740932902548004
6.74,0.8856521306175963,2.1316712799224786e-5,1.3630209027377755
6.75,0.8919222783171341,2.1307481627376298e-5,1.351873186415919
6.76,0.8982348342599589,2.1298332978733164e-5,1.340649965999178
6.77,0.9045898844584185,2.1289265771227263e-5,1.329351077096817
6.78,0.910987508582471,2.1280278933301434e-5,1.3179763662174184
6.79,0.9174277799596837,2.1271371403909465e-5,1.3065256907688843
6.8,0.9239107655752369,2.1262542132516102e-5,1.29499891905843
6.81,0.93043652603466,2.1253790079066577e-5,1.283395930357106
6.82,0.9370051062643814,2.1245114206154937e-5,1.2717166310024703
6.83,0.9436165460649077,2.1236513487082313e-5,1.259960936127251
6.84,0.9502708809900391,2.122798690719767e-5,1.2481287681345576
6.85,0.9569681340493712,2.121953345728673e-5,1.2362200710643634
6.86,0.9637083157082972,2.1211152133571993e-5,1.2242348105935013
6.87,0.970491423888005,2.120284193771271e-5,1.2121729740356701
6.88,0.9773174439654811,2.1194601876804903e-5,1.200034570341427
6.89,0.9841863487735076,2.118643096338137e-5,1.187819630098193
6.9,0.991098098600665,2.117832821541166e-5,1.1755282055302474
6.91,0.9980526411913274,2.1170292656302094e-5,1.1631603704987374
6.92,1.0050499117456675,2.1162323314895766e-5,1.1507162205016686
6.93,1.0120898329196555,2.115441922547252e-5,1.1381958726739065
6.94,1.0191723138033781,2.1146579427152015e-5,1.125599467556085
6.95,1.02629723289374,2.1138802953905744e-5,1.1129271985761926
6.96,1.0334644627071157,2.113108884887814e-5,1.1001792694370254
6.97,1.0406738594975766,2.1123436158449636e-5,1.0873559119151992
6.98,1.047925255705655,2.1115843927836322e-5,1.07445739893476
6.99,1.0552184599583423,2.1108311201089924e-5,1.0614840445671891
7.0,1.0625532570690914,2.110083702109781e-5,1.0484362040313964
7.01,1.0699294080378163,2.109342042958299e-5,1.0353142736937233
7.02,1.0773466500508906,2.1086060467104127e-5,1.022118691067944
7.03,1.0848046964811497,2.1078756173055518e-5,1.008849934815263
7.04,1.092303236887887,2.10715065856671e-5,0.9955085247443197
7.05,1.0998419370168586,2.106431074200446e-5,0.9820950218111821
7.06,1.1074204251531343,2.1057167670767697e-5,0.968610051743443
7.07,1.115038290808341,2.1050076392165986e-5,0.9550543073154848
7.08,1.12269510897534,2.104303593052985e-5,0.9414285063605955
7.09,1.1303904114173189,2.103604529868731e-5,0.9277334414687934
7.1,1.1381236860537844,2.1029103497634618e-5,0.9139699810496822
7.11,1.1458943769605645,2.1022209516536264e-5,0.9001390693324492
7.12,1.1537018843698057,2.1015362332724975e-5,0.8862417263658701
7.13,1.1615455646699764,2.1008560911701712e-5,0.8722790480183011
7.14,1.1694247304058656,2.1001804207135667e-5,0.8582522059776839
7.15,1.1773386502785828,2.099509116086427e-5,0.8441624477515447
7.16,1.1852865485281352,2.0988420702540292e-5,0.8300110977355188
7.17,1.193267568361534,2.0981791729418528e-5,0.8157996205071865
7.18,1.2012808102593522,2.0975203129641005e-5,0.8015295545353994
7.19,1.2093253196040494,2.096865377344939e-5,0.7872025335868241
7.2,1.2174000624915893,2.09621424989706e-5,0.772820328585936
7.21,1.2255039257314442,2.095566811221682e-5,0.7583848476150121
7.22,1.2336357168465932,2.09492293870855e-5,0.7438981359141356
7.23,1.2417941640735217,2.0942825065359333e-5,0.7293623758811939
7.24,1.2499779163622202,2.093645385670629e-5,0.7147798870718841
7.25,1.2581855433761882,2.0930114438679593e-5,0.7001531261997032
7.26,1.2664155259901178,2.0923805450178186e-5,0.6854847035781526
7.27,1.2746662075093804,2.0917525460883602e-5,0.6707774675305841
7.28,1.2829358638484973,2.091127302110808e-5,0.6560343829601316
7.29,1.2912226438996441,2.0905046615952913e-5,0.6412586345277823
7.3,1.2995245574535759,2.089884465660487e-5,0.6264536475528539
7.31,1.3078394751996243,2.089266548033621e-5,0.6116230880130015
7.32,1.3161651287257004,2.0886507350504663e-5,0.5967708625442113
7.33,1.3244991105182893,2.0880368456553442e-5,0.5819011184408102
7.34,1.3328388739624561,2.0874246914011244e-5,0.5670182436554564
7.35,1.3411817091418778,2.0868140741621954e-5,0.5521269086726732
7.36,1.349524694254997,2.086204782625229e-5,0.5372321505733765
7.37,1.3578647643918524,2.085596598688886e-5,0.5223392540325924
7.38,1.3661986291822088,2.084989288368465e-5,0.5074538938170499
7.39,1.3745227667902975,2.084382601182457e-5,0.4925821451762427
7.4,1.3828334239148177,2.0837762701525452e-5,0.47773048384242817
7.41,1.3911266157889344,2.0831700118036036e-5,0.4629057860306304
7.42,1.3993981261802821,2.082563526163698e-5,0.4481153284386333
7.43,1.4076434797491406,2.081956492161997e-5,0.43336683609856247
7.44,1.4158578804424107,2.0813485613311446e-5,0.4186685889901641
7.45,1.4240362724042703,2.0807393672221963e-5,0.4040293166120148
7.46,1.4321732590820941,2.0801285072138163e-5,0.3894583380669373
7.47,1.4402630979085658,2.0795155414812472e-5,0.3749655712693542
7.48,1.4482997003016789,2.0788999929963125e-5,0.36056153294528503
7.49,1.4562766316647342,2.0782813475274147e-5,0.34625733863235136
7.5,1.464187108386937,2.077659051063418e-5,0.33206470790357323
7.51,1.4720239380754674,2.0770324846732917e-5,0.3179960680901769
7.52,1.4797795224132282,2.0764009930806113e-5,0.30406454895471974
7.53,1.487445869111078,2.0757638444827047e-5,0.290283962607975
7.54,1.4950145862170903,2.075120219320515e-5,0.27666881351100275
7.55,1.5024768821165593,2.074469210278599e-5,0.2632342984751426
7.56,1.5098235655319943,2.073809822285127e-5,0.24999630666202122
7.57,1.517045050333156,2.0731409699967957e-5,0.23697141131186505
7.58,1.5241314281077964,2.072461425450922e-5,0.22417674524632972
7.59,1.5310723960088344,2.0717698405147725e-5,0.2116301252460635
7.6,1.5378574388317523,2.071064688368918e-5,0.19934973814523912
7.61,1.544475884239836,2.0703442401557196e-5,0.18735404574461387
7.62,1.5509169027641732,2.0696065649793303e-5,0.17566178481153435
7.63,1.5571695550172833,2.0688495160575512e-5,0.16429188568184097
7.64,1.5632230346179423,2.068070652715293e-5,0.15326305360446627
7.65,1.569066652559355,2.0672672333732028e-5,0.1425937955857734
7.66,1.5746902325792391,2.0664361019530382e-5,0.13230173838364148
7.67,1.5800841567835366,2.0655736748652308e-5,0.1224035498284735
7.68,1.585239384076425,2.0646759336171125e-5,0.11291490701942641
7.69,1.5901478039096932,2.0637382777476242e-5,0.10384988586038638
7.7,1.5948024391703663,2.0627554282507365e-5,0.09522061082825785
7.71,1.5991976463706843,2.0617213461677075e-5,0.08703690943280826
7.72,1.6033292213724193,2.060629158297223e-5,0.07930612960316011
7.73,1.6071945903941225,2.059470950355989e-5,0.0720328094677795
7.74,1.6107929611130005,2.0582376414613282e-5,0.06521841632362972
7.75,1.6141253839563632,2.0569188337331576e-5,0.05886124037985583
7.76,1.6171947679269474,2.0555025218089927e-5,0.052956366545304195
7.77,1.6200059084698089,2.0539749498595854e-5,0.04749562588115387
7.78,1.6225653730065757,2.0523202591937516e-5,0.042467792154428474
7.79,1.6248813778970652,2.0505201798745663e-5,0.03785879331384017
7.8,1.6269636379864099,2.0485537203926093e-5,0.03365197039316778
7.81,1.6288231045392076,2.046396611183538e-5,0.029828528695609726
7.82,1.630471773377961,2.0440210128985607e-5,0.026367868308993788
7.83,1.6319223734732338,2.0413946998839287e-5,0.02324812054335224
7.84,1.6331881505739645,2.03848071895256e-5,0.02044652088008583
7.85,1.6342825721532372,2.0352363045156794e-5,0.017939917439894926
7.86,1.6352191286926978,2.0316124340206727e-5,0.01570511365507721
7.87,1.6360110921042001,2.0275524360876237e-5,0.013719284748554645
7.88,1.6366713658012235,2.0229913684122728e-5,0.011960236417582903
7.89,1.6372123170748172,2.01785434875882e-5,0.010406693978094603
7.9,1.6376456837200484,2.0120555758167687e-5,0.009038463614678402
7.91,1.6379824842053743,2.005496583197885e-5,0.007836587521766853
7.92,1.6382329723516424,1.998064546841271e-5,0.006783422333925099
7.93,1.6384066150880134,1.989630907576374e-5,0.005862677805311399
7.94,1.6385120823325092,1.9800485361433394e-5,0.00505943455265668
7.95,1.6385572716844399,1.969151233142042e-5,0.004360101818631602
7.96,1.6385493242060327,1.9567497672066204e-5,0.0037523905542993785
7.97,1.638494671954403,1.9426322020861416e-5,0.0032252317691103846
7.98,1.6383990740653436,1.9265602795955003e-5,0.0027687145945824157
7.99,1.6382676680199508,1.9082694448753535e-5,0.0023739981449609647
8.0,1.6381050190479325,1.8874685708321886e-5,0.002033226571025551
8.01,1.637915167236749,1.863838996742534e-5,0.0017394480455693003
8.02,1.6377016794576102,1.837039454229773e-5,0.0014865253912402037
8.03,1.6374676934423145,1.8067079683397167e-5,0.0012690602344286872
8.04,1.637215962790032,1.7724700894165716e-5,0.001082315491485894
8.05,1.6369488985621938,1.733950633253071e-5,0.0009221436906249342
8.06,1.6366686062942544,1.690786599249766e-5,0.000784923166468189
8.07,1.6363769211662786,1.6426479170703826e-5,0.0006674973505638189
8.08,1.636075439610366,1.5892627150894645e-5,0.0005671201526851945
8.09,1.6357655474909287,1.53044592530614e-5,0.0004814072096693882
8.1,1.6354484455818776,1.4661320762598073e-5,0.0004082917486550896
8.11,1.6351251723702243,1.3964104384832521e-5,0.00034598503049324794
8.12,1.6347966242555831,1.321557384470368e-5,0.0002929412989148676
8.13,1.6344635734620214,1.242061993552951e-5,0.0002478267254814292
8.14,1.6341266839121473,1.1586395785966064e-5,0.00020949196668478993
8.15,1.6337865253115689,1.0722279089140412e-5,0.00017694795167096504
8.16,1.633443585622771,9.839619694757242e-6,0.00014934462865140636
8.17,1.633098282125948,8.951256817464746e-6,0.00012595234372664917
8.18,1.6327509712258823,8.070832171398604e-6,0.00010614555543557637
8.19,1.6324019571243118,7.211965864601134e-6,8.938862134823238e-5
8.2,1.632051499447414,6.387395188151501e-6,7.522341539998875e-5
8.21,1.6316998198969581,5.608190633593167e-6,6.325855861269219e-5
8.22,1.631347107986315,4.883152354703417e-6,5.316006818378365e-5
8.23,1.630993525927676,4.2184560493990665e-6,4.464325083178104e-5
8.24,1.6306392127495248,3.617569855488309e-6,3.7465685617172636e-5
8.25,1.6302842877368369,3.0814169767179295e-6,3.142115908633803e-5
8.26,1.629928853294679,2.608724223371548e-6,2.633443149389039e-5
8.27,1.6295729973357165,2.1964805411767505e-6,2.2056727106021714e-5
8.28,1.6292167952838652,1.840431368522143e-6,1.8461854306984247e-5
8.29,1.6288603117724427,1.5355490764671165e-6,1.544287254837646e-5
8.3,1.6285036020991326,1.276439920703938e-6,1.2909233272490662e-5
8.31,1.6281467134837484,1.0576681042991972e-6,1.0784332490545633e-5
8.32,1.6277896856001717,8.751199289114693e-7,9.003408808147013e-6
8.33,1.6274325518054449,7.256279125810675e-7,7.511754379146915e-6
8.34,1.6270753421369988,6.0278094606848e-7,6.263196940536762e-6
8.35,1.6267180817881095,5.014359677558686e-7,5.2188016791282134e-6
8.36,1.6263607918303207,4.1756905304561914e-7,4.345757045038542e-6
8.37,1.6260034899043705,3.479943563981953e-7,3.616429641731409e-6
8.38,1.625646190786768,2.901640993411642e-7,3.0075627080115565e-6
8.39,1.6252889068586185,2.4202327937919873e-7,2.4995952978886557e-6
8.4,1.6249316484977685,2.0190210662926376e-7,2.07608065992442e-6
8.41,1.6245744243875475,1.6843691612552872e-7,1.723223454156476e-6
8.42,1.6242172418175205,1.4050623332317743e-7,1.429417523750633e-6
8.43,1.6238601068806962,1.1718586479240827e-7,1.1849454141411244e-6
8.44,1.6235030246778792,9.771027411244531e-8,9.81660116558516e-7
8.45,1.6231459992791035,8.141341736992796e-8,8.131034403559135e-7
8.46,1.6227890342385363,6.777660394859937e-8,6.735769069059399e-7
8.47,1.6224321326589073,5.638498213335719e-8,5.580686823839331e-7
8.48,1.6220752971077166,4.688114171668437e-8,4.624386528961542e-7
8.49,1.6217185297265435,3.896248238826205e-8,3.832324788343216e-7
8.5,1.6213618322596268,3.237035840981052e-8,3.176418216164876e-7
8.51,1.62100520615984,2.6885922624487423e-8,2.633254641961505e-7
8.52,1.6206486526490191,2.2326336718371838e-8,2.1830872232943946e-7
8.53,1.6202921727146384,1.8537311234134623e-8,1.809956607686813e-7
8.54,1.6199357671491326,1.5390185843660972e-8,1.5010391365900276e-7
8.55,1.6195794366360388,1.2776342168128226e-8,1.2452120988196945e-7
8.56,1.6192231817554243,1.0606491313515973e-8,1.032966486098015e-7
8.57,1.618867002971223,8.805796860533857e-9,8.566674505534522e-8
8.58,1.618510900629029,7.31054780602869e-9,7.106212251211671e-8
8.59,1.61815487502853,6.067791282334803e-9,5.8983104208812276e-8
8.6,1.6177989264326027,5.034979070083861e-9,4.8984357158266487e-8
8.61,1.6174430550696486,4.179996506484348e-9,4.0670839436411014e-8
8.62,1.6170872611860019,3.4800312383701264e-9,3.360826406122214e-8
8.63,1.616731544754575,2.9104929411673804e-9,2.7835425481957407e-8
8.64,1.6163759057386862,2.447034446986503e-9,2.340748583771323e-8
8.65,1.6160203442266308,2.0675925478238817e-9,2.0162034958608577e-8
8.66,1.6156648604316823,1.752387995562322e-9,1.7719090365789332e-8
8.67,1.615309454692091,1.4839255019709332e-9,1.5481097271427138e-8
8.68,1.6149541273404573,1.3033715674009667e-9,1.2809070901719057e-8
8.69,1.6145988780547622,1.2928574667522e-9,1.0157082024012616e-8
8.7,1.6142437065912938,1.2428792839491106e-9,8.098212803184527e-9
